fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF192K01CC7,INF192K01CC7,Reliance Industries Ltd,INE002A01018,1967880.0,1967880.0,5.128,Energy
INF192K01CC7,INF192K01CC7,Larsen & Toubro Ltd,INE018A01030,732359.0,0.0,4.9547,Industrials
INF192K01CC7,INF192K01CC7,State Bank of India,INE062A01020,3005000.0,-300000.0,4.89067,Financial Services
INF192K01CC7,INF192K01CC7,Bharti Airtel Ltd,INE397D01024,1332200.0,332200.0,4.65437,Communication Services
INF192K01CC7,INF192K01CC7,Tech Mahindra Ltd,INE669C01036,1840908.0,0.0,4.6435,Technology
INF192K01CC7,INF192K01CC7,ICICI Bank Ltd,INE090A01021,2000000.0,-500000.0,4.61755,Financial Services
INF192K01CC7,INF192K01CC7,Godfrey Phillips India Ltd,INE260B01028,794101.0,8983.0,3.79274,Consumer Defensive
INF192K01CC7,INF192K01CC7,HDFC Bank Ltd,INE040A01034,2000000.0,-455252.0,3.35011,Financial Services
INF192K01CC7,INF192K01CC7,One97 Communications Ltd,INE982J01020,1251745.0,-402577.0,2.74808,Technology
INF192K01CC7,INF192K01CC7,Infosys Ltd,INE009A01021,1037257.0,397257.0,2.69017,Technology
INF192K01CC7,INF192K01CC7,Apollo Hospitals Enterprise Ltd,INE437A01024,200000.0,35000.0,2.43894,Healthcare
INF192K01CC7,INF192K01CC7,Motilal Oswal Financial Services Ltd,INE338I01027,1304618.0,-200874.0,2.08088,Financial Services
INF192K01CC7,INF192K01CC7,Ujjivan Small Finance Bank Ltd Ordinary Shares,INE551W01018,22564178.0,-1388000.0,2.04173,Financial Services
INF192K01CC7,INF192K01CC7,Eternal Ltd,INE758T01015,4069640.0,-400683.0,2.03032,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Dr Reddy's Laboratories Ltd,INE089A01031,966532.0,716532.0,2.02262,Healthcare
INF192K01CC7,INF192K01CC7,Amber Enterprises India Ltd Ordinary Shares,INE371P01015,168512.0,0.0,2.01167,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Multi Commodity Exchange of India Ltd,INE745G01035,118376.0,0.0,1.98237,Financial Services
INF192K01CC7,INF192K01CC7,Maruti Suzuki India Ltd,INE585B01010,70000.0,-16000.0,1.85028,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Jubilant Foodworks Ltd,INE797F01020,1650000.0,0.0,1.64991,Consumer Cyclical
INF192K01CC7,INF192K01CC7,360 One Wam Ltd Ordinary Shares,INE466L01038,827078.0,0.0,1.62684,Financial Services
INF192K01CC7,INF192K01CC7,Hero MotoCorp Ltd,INE158A01026,150000.0,150000.0,1.53969,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Hindustan Aeronautics Ltd Ordinary Shares,INE066F01020,200000.0,-50000.0,1.51028,Industrials
INF192K01CC7,INF192K01CC7,Arvind Ltd,INE034A01011,2560470.0,-67817.0,1.50045,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Oracle Financial Services Software Ltd,INE881D01027,107675.0,-10708.0,1.45116,Technology
INF192K01CC7,INF192K01CC7,Adani Ports & Special Economic Zone Ltd,INE742F01042,560001.0,0.0,1.41217,Industrials
INF192K01CC7,INF192K01CC7,Bharat Heavy Electricals Ltd,INE257A01026,2850000.0,0.0,1.37802,Industrials
INF192K01CC7,INF192K01CC7,Garware Hi-Tech Films Ltd,INE291A01017,207812.0,10000.0,1.35753,Basic Materials
INF192K01CC7,INF192K01CC7,Newgen Software Technologies Ltd,INE619B01017,899886.0,0.0,1.31819,Technology
INF192K01CC7,INF192K01CC7,HDB Financial Services Ltd,INE756I01012,1030860.0,-611360.0,1.31477,Financial Services
INF192K01CC7,INF192K01CC7,Equitas Small Finance Bank Ltd Ordinary Shares,INE063P01018,12052956.0,-892384.0,1.28558,Financial Services
INF192K01CC7,INF192K01CC7,ICRA Ltd,INE725G01011,119873.0,-1955.0,1.23514,Financial Services
INF192K01CC7,INF192K01CC7,InterGlobe Aviation Ltd,INE646L01027,120000.0,0.0,1.17729,Industrials
INF192K01CC7,INF192K01CC7,Restaurant Brands Asia Ltd Ordinary Shares,INE07T201019,11195067.0,-600000.0,1.15928,Consumer Cyclical
INF192K01CC7,INF192K01CC7,UltraTech Cement Ltd,INE481G01011,60000.0,0.0,1.15705,Basic Materials
INF192K01CC7,INF192K01CC7,Divi's Laboratories Ltd,INE361B01024,100000.0,0.0,1.07675,Healthcare
INF192K01CC7,INF192K01CC7,OneSource Specialty Pharma Ltd,INE013P01021,422180.0,-6879.0,1.07536,Healthcare
INF192K01CC7,INF192K01CC7,LG Electronics India Ltd,INE324D01010,379754.0,297269.0,1.04754,Technology
INF192K01CC7,INF192K01CC7,Punjab National Bank,INE160A01022,5000000.0,5000000.0,1.03486,Financial Services
INF192K01CC7,INF192K01CC7,IDFC First Bank Ltd,INE092T01019,7500000.0,-900000.0,0.99907,Financial Services
INF192K01CC7,INF192K01CC7,CreditAccess Grameen Ltd Ordinary Shares,INE741K01010,447623.0,-109841.0,0.99499,Financial Services
INF192K01CC7,INF192K01CC7,Cohance Lifesciences Ltd,INE03QK01018,1027676.0,98302.0,0.96424,Healthcare
INF192K01CC7,INF192K01CC7,Bharat Forge Ltd,INE465A01025,400000.0,1487.0,0.95343,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Waaree Energies Ltd,INE377N01017,180775.0,-19490.0,0.95341,Technology
INF192K01CC7,INF192K01CC7,CG Power & Industrial Solutions Ltd,INE067A01029,744790.0,214790.0,0.83316,Industrials
INF192K01CC7,INF192K01CC7,Varun Beverages Ltd,INE200M01039,1000000.0,0.0,0.80054,Consumer Defensive
INF192K01CC7,INF192K01CC7,Devyani International Ltd,INE872J01023,3236989.0,-1303618.0,0.72991,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Travel Food Services Ltd,INE103V01028,323205.0,0.0,0.72316,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Hindustan Petroleum Corp Ltd,INE094A01015,937999.0,-1325033.0,0.7134,Energy
INF192K01CC7,INF192K01CC7,Northern Arc Capital Ltd,INE850M01015,1520711.0,0.0,0.68119,Financial Services
INF192K01CC7,INF192K01CC7,Cholamandalam Investment and Finance Co Ltd,INE121A01024,209676.0,-440584.0,0.60512,Financial Services
INF192K01CC7,INF192K01CC7,Mahindra & Mahindra Financial Services Ltd,INE774D01024,959761.0,959761.0,0.5933,Financial Services
INF192K01CC7,INF192K01CC7,Clean Science and Technology Ltd,INE227W01023,385000.0,-25000.0,0.58467,Basic Materials
INF192K01CC7,INF192K01CC7,Star Health and Allied Insurance Co Ltd,INE575P01011,647154.0,647154.0,0.52496,Financial Services
INF192K01CC7,INF192K01CC7,Optiemus Infracom Ltd,INE350C01017,520500.0,0.0,0.48789,Technology
INF192K01CC7,INF192K01CC7,Bosch Home Comfort India Ltd,INE782A01015,178980.0,-1999.0,0.48032,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Hindalco Industries Ltd,INE038A01020,308894.0,308894.0,0.41512,Basic Materials
INF192K01CC7,INF192K01CC7,Blue Jet Healthcare Ltd,INE0KBH01020,419500.0,0.0,0.4034,Healthcare
INF192K01CC7,INF192K01CC7,Subros Ltd,INE287B01021,269931.0,-40089.0,0.3839,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Embassy Developments Ltd,INE069I01010,1571263.0,-2850566.0,0.20184,Real Estate
INF192K01CC7,INF192K01CC7,Wework India Management Ltd,INE085001019,133955.0,0.0,0.13325,Real Estate
INF192K01CC7,INF192K01CC7,Kirloskar Oil Engines Ltd,INE146L01010,0.0,-910558.0,0.0,Industrials
INF192K01CC7,INF192K01CC7,Kaynes Technology India Ltd,INE918Z01012,0.0,-105149.0,0.0,Technology
INF192K01CC7,INF192K01CC7,Trent Ltd,INE849A01020,0.0,-150000.0,0.0,Consumer Cyclical
INF192K01CC7,INF192K01CC7,TVS Motor Co Ltd,INE494B01023,0.0,-150000.0,0.0,Consumer Cyclical
INF192K01CC7,INF192K01CC7,Glenmark Pharmaceuticals Ltd,INE935A01035,0.0,-200000.0,0.0,Healthcare
INF192K01CC7,INF192K01CC7,Mrs Bectors Food Specialities Ltd Ordinary Shares,INE495P01012,0.0,-273476.0,0.0,Consumer Defensive
INF192K01CC7,INF192K01CC7,Blue Star Ltd,INE472A01039,0.0,-108219.0,0.0,Industrials
INF192K01CC7,INF192K01CC7,Leela Palaces Hotels and Resorts Ltd,INE0AQ201015,0.0,-213606.0,0.0,Consumer Cyclical
