fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF194KB1AL4,INF194KB1AL4,Sobha Ltd,INE671H01015,3646049.0,186103.0,3.39551,Real Estate
INF194KB1AL4,INF194KB1AL4,REC Ltd,INE020B01018,12623275.0,2646034.0,2.72253,Financial Services
INF194KB1AL4,INF194KB1AL4,The South Indian Bank Ltd,INE683A01023,106518390.0,-935419.0,2.24433,Financial Services
INF194KB1AL4,INF194KB1AL4,LT Foods Ltd,INE818H01020,9000572.0,634375.0,2.1776,Consumer Defensive
INF194KB1AL4,INF194KB1AL4,Cholamandalam Financial Holdings Ltd,INE149A01033,1408592.0,24000.0,1.55007,Financial Services
INF194KB1AL4,INF194KB1AL4,Info Edge (India) Ltd,INE663F01032,1900000.0,150000.0,1.50675,Communication Services
INF194KB1AL4,INF194KB1AL4,PNB Housing Finance Ltd,INE572E01012,2768271.0,0.0,1.4792,Financial Services
INF194KB1AL4,INF194KB1AL4,Arvind Ltd,INE034A01011,7680260.0,792342.0,1.40876,Consumer Cyclical
INF194KB1AL4,INF194KB1AL4,Apar Industries Ltd,INE372A01015,254796.0,-1230.0,1.27117,Industrials
INF194KB1AL4,INF194KB1AL4,Yatharth Hospital and Trauma Care Services Ltd,INE0JO301016,2681785.0,0.0,1.22862,Healthcare
INF194KB1AL4,INF194KB1AL4,PCBL Chemical Ltd,INE602A01031,5680240.0,173692.0,1.18342,Basic Materials
INF194KB1AL4,INF194KB1AL4,DCB Bank Ltd,INE503A01015,12913358.0,362008.0,1.17355,Financial Services
INF194KB1AL4,INF194KB1AL4,Inox Wind Ltd,INE066P01011,12994037.0,0.0,1.1598,Industrials
INF194KB1AL4,INF194KB1AL4,State Bank of India,INE062A01020,2120624.0,-60000.0,1.14326,Financial Services
INF194KB1AL4,INF194KB1AL4,TVS Holdings Ltd,INE105A01035,130649.0,-1500.0,1.14072,Consumer Cyclical
INF194KB1AL4,INF194KB1AL4,Axis Bank Ltd,INE238A01034,1600000.0,0.0,1.13489,Financial Services
INF194KB1AL4,INF194KB1AL4,Jubilant Pharmova Ltd,INE700A01033,1742233.0,44272.0,1.10366,Healthcare
