fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF179KA1RZ8,INF179KA1RZ8,Firstsource Solutions Ltd,INE684F01012,55264362.0,0.0,4.91556,Technology
INF179KA1RZ8,INF179KA1RZ8,Aster DM Healthcare Ltd Ordinary Shares,INE914M01019,23927134.0,0.0,3.90946,Healthcare
INF179KA1RZ8,INF179KA1RZ8,eClerx Services Ltd,INE738I01010,3141244.0,-150000.0,3.90672,Technology
INF179KA1RZ8,INF179KA1RZ8,Bank of Baroda,INE028A01039,46828792.0,0.0,3.67033,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Eris Lifesciences Ltd Registered Shs,INE406M01024,6506651.0,24551.0,2.59486,Healthcare
INF179KA1RZ8,INF179KA1RZ8,Gabriel India Ltd,INE524A01029,9223375.0,-75000.0,2.46702,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Fortis Healthcare Ltd,INE061F01013,9440132.0,0.0,2.21043,Healthcare
INF179KA1RZ8,INF179KA1RZ8,Indian Bank,INE562A01011,9688128.0,0.0,2.14853,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Sonata Software Ltd,INE269A01021,19409949.0,38730.0,1.85009,Technology
INF179KA1RZ8,INF179KA1RZ8,Krishna Institute of Medical Sciences Ltd,INE967H01025,11127166.0,0.0,1.79376,Healthcare
INF179KA1RZ8,INF179KA1RZ8,Godrej Consumer Products Ltd,INE102D01028,4998413.0,306661.0,1.61816,Consumer Defensive
INF179KA1RZ8,INF179KA1RZ8,Great Eastern Shipping Co Ltd,INE017A01032,5229582.0,0.0,1.5639,Industrials
INF179KA1RZ8,INF179KA1RZ8,City Union Bank Ltd,INE491A01021,20005638.0,0.0,1.54097,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Kalpataru Projects International Ltd,INE220B01022,4636042.0,0.0,1.47653,Industrials
INF179KA1RZ8,INF179KA1RZ8,The Federal Bank Ltd,INE171A01029,20759451.0,0.0,1.46871,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Suprajit Engineering Ltd,INE399C01030,11840566.0,0.0,1.45368,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Sudarshan Chemical Industries Ltd,INE659A01023,5789852.0,0.0,1.4534,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Power Mech Projects Ltd,INE211R01019,2367936.0,0.0,1.43733,Industrials
INF179KA1RZ8,INF179KA1RZ8,Home First Finance Co India Ltd ---,INE481N01025,4880891.0,0.0,1.42497,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Chalet Hotels Ltd,INE427F01016,5982215.0,22266.0,1.37944,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Timken India Ltd,INE325A01013,1731381.0,15542.0,1.37724,Industrials
INF179KA1RZ8,INF179KA1RZ8,Transport Corp of India Ltd,INE688A01022,4753767.0,5868.0,1.35739,Industrials
INF179KA1RZ8,INF179KA1RZ8,L.G.Balakrishnan & Bros Ltd,INE337A01034,2816501.0,0.0,1.33502,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Sharda Cropchem Ltd,INE221J01015,5406610.0,0.0,1.25036,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Dodla Dairy Ltd,INE021O01019,3753410.0,867561.0,1.24354,Consumer Defensive
INF179KA1RZ8,INF179KA1RZ8,KEI Industries Ltd,INE878B01027,1007856.0,0.0,1.19069,Industrials
INF179KA1RZ8,INF179KA1RZ8,Pearl Global Industries Ltd,INE940H01022,2738964.0,41861.0,1.1687,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Aditya Vision Ltd,INE679V01027,8794037.0,-200000.0,1.13684,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Apar Industries Ltd,INE372A01015,505371.0,0.0,1.12009,Industrials
INF179KA1RZ8,INF179KA1RZ8,Equitas Small Finance Bank Ltd Ordinary Shares,INE063P01018,67023564.0,0.0,1.11827,Financial Services
INF179KA1RZ8,INF179KA1RZ8,PVR INOX Ltd,INE191H01014,4151954.0,0.0,1.11648,Communication Services
INF179KA1RZ8,INF179KA1RZ8,Chambal Fertilisers & Chemicals Ltd,INE085A01013,8577755.0,0.0,1.09536,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Akzo Nobel India Ltd,INE133A01011,1296922.0,449647.0,1.09149,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Vardhman Textiles Ltd,INE825A01020,9392211.0,0.0,1.08854,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Zensar Technologies Ltd,INE520A01027,5813381.0,256325.0,1.08351,Technology
INF179KA1RZ8,INF179KA1RZ8,CIE Automotive India Ltd,INE536H01010,9578101.0,0.0,1.07697,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Vishal Mega Mart Ltd,INE01EA01019,29493536.0,10356587.0,1.06535,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,FIEM Industries Ltd,INE737H01014,1730998.0,21361.0,1.0364,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,VRL Logistics Ltd,INE366I01010,14417372.0,0.0,1.02422,Industrials
INF179KA1RZ8,INF179KA1RZ8,Kirloskar Ferrous Industries Ltd,INE884B01025,7899475.0,0.0,1.00655,Industrials
INF179KA1RZ8,INF179KA1RZ8,Redington Ltd,INE891D01026,13566331.0,0.0,0.97867,Technology
INF179KA1RZ8,INF179KA1RZ8,KEC International Ltd,INE389H01022,4959256.0,0.0,0.96931,Industrials
INF179KA1RZ8,INF179KA1RZ8,JK Tyre & Industries Ltd,INE573A01042,7070266.0,1212469.0,0.94144,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Blue Dart Express Ltd,INE233B01017,625207.0,0.0,0.9143,Industrials
INF179KA1RZ8,INF179KA1RZ8,PNC Infratech Ltd,INE195J01029,13086529.0,0.0,0.87241,Industrials
INF179KA1RZ8,INF179KA1RZ8,Awfis Space Solutions Ltd,INE108V01019,6592359.0,175000.0,0.86052,Industrials
INF179KA1RZ8,INF179KA1RZ8,UTI Asset Management Co Ltd,INE094J01016,2804166.0,259486.0,0.83895,Financial Services
INF179KA1RZ8,INF179KA1RZ8,Shoppers Stop Ltd,INE498B01024,8125094.0,1905494.0,0.82837,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,Voltamp Transformers Ltd,INE540H01012,385000.0,0.0,0.80073,Industrials
INF179KA1RZ8,INF179KA1RZ8,Bajaj Electricals Ltd,INE193E01025,6256654.0,0.0,0.79092,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,SKF India (Industrial) Ltd,INE2J8701016,1108471.0,1108471.0,0.76362,Industrials
INF179KA1RZ8,INF179KA1RZ8,Tata Steel Ltd,INE081A01020,15443425.0,0.0,0.73664,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Redtape Ltd,INE0LXT01019,22396179.0,0.0,0.73513,Consumer Cyclical
INF179KA1RZ8,INF179KA1RZ8,The Anup Engineering Ltd,INE294Z01018,1228628.0,0.0,0.72999,Industrials
INF179KA1RZ8,INF179KA1RZ8,Indigo Paints Ltd Ordinary Shares,INE09VQ01012,2364116.0,10150.0,0.71625,Basic Materials
INF179KA1RZ8,INF179KA1RZ8,Aadhar Housing Finance Ltd,INE883F01010,5012707.0,0.0,0.64403,Financial Services
