fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF204K01K15,INF204K01K15,Multi Commodity Exchange of India Ltd,INE745G01035,1851010.0,0.0,2.11027,Financial Services
INF204K01K15,INF204K01K15,HDFC Bank Ltd,INE040A01034,13300000.0,0.0,1.9525,Financial Services
INF204K01K15,INF204K01K15,Kirloskar Brothers Ltd,INE732A01036,4472130.0,0.0,1.33955,Industrials
INF204K01K15,INF204K01K15,Paradeep Phosphates Ltd,INE088F01024,38089109.0,-2273393.0,1.27757,Basic Materials
INF204K01K15,INF204K01K15,Karur Vysya Bank Ltd,INE036D01028,38140874.0,0.0,1.25948,Financial Services
INF204K01K15,INF204K01K15,eClerx Services Ltd,INE738I01010,1762330.0,0.0,1.14767,Technology
INF204K01K15,INF204K01K15,Tube Investments of India Ltd Ordinary Shares,INE974X01010,2499222.0,0.0,1.14187,Industrials
INF204K01K15,INF204K01K15,State Bank of India,INE062A01020,9100000.0,0.0,1.1266,Financial Services
INF204K01K15,INF204K01K15,ELANTAS Beck India Ltd,INE280B01018,651246.0,0.0,1.11093,Basic Materials
INF204K01K15,INF204K01K15,Apar Industries Ltd,INE372A01015,899271.0,0.0,1.07267,Industrials
INF204K01K15,INF204K01K15,Zydus Wellness Ltd,INE768C01010,3369606.0,385.0,1.04939,Consumer Defensive
INF204K01K15,INF204K01K15,Whirlpool of India Ltd,INE716A01013,4940878.0,0.0,0.99136,Consumer Cyclical
INF204K01K15,INF204K01K15,Radico Khaitan Ltd,INE944F01028,2228907.0,0.0,0.98085,Consumer Defensive
INF204K01K15,INF204K01K15,Axis Bank Ltd,INE238A01034,5977976.0,600000.0,0.96391,Financial Services
INF204K01K15,INF204K01K15,Pfizer Ltd,INE182A01018,1206103.0,0.0,0.95936,Healthcare
INF204K01K15,INF204K01K15,NLC India Ltd,INE589A01014,27190940.0,0.0,0.94445,Utilities
INF204K01K15,INF204K01K15,Emami Ltd,INE548C01032,10477258.0,79323.0,0.92713,Consumer Defensive
INF204K01K15,INF204K01K15,Balrampur Chini Mills Ltd,INE119A01028,11061303.0,0.0,0.91499,Consumer Defensive
INF204K01K15,INF204K01K15,Dixon Technologies (India) Ltd,INE935N01020,350144.0,0.0,0.90154,Technology
INF204K01K15,INF204K01K15,Asian Paints Ltd,INE021A01026,2303100.0,0.0,0.89486,Basic Materials
INF204K01K15,INF204K01K15,Aster DM Healthcare Ltd Ordinary Shares,INE914M01019,9648384.0,0.0,0.89464,Healthcare
INF204K01K15,INF204K01K15,Bharat Heavy Electricals Ltd,INE257A01026,27500000.0,0.0,0.88247,Industrials
INF204K01K15,INF204K01K15,AWL Agri Business Ltd,INE699H01024,22483343.0,0.0,0.87233,Consumer Defensive
INF204K01K15,INF204K01K15,AstraZeneca Pharma India Ltd,INE203A01020,658075.0,0.0,0.85893,Healthcare
INF204K01K15,INF204K01K15,TD Power Systems Ltd,INE419M01027,10278244.0,0.0,0.79575,Industrials
INF204K01K15,INF204K01K15,Sundaram Fasteners Ltd,INE387A01021,5025211.0,0.0,0.79063,Consumer Cyclical
INF204K01K15,INF204K01K15,Reliance Industries Ltd,INE002A01018,3759371.0,0.0,0.78712,Energy
INF204K01K15,INF204K01K15,Voltamp Transformers Ltd,INE540H01012,642476.0,0.0,0.77389,Industrials
INF204K01K15,INF204K01K15,Kirloskar Pneumatic Co Ltd,INE811A01020,4102361.0,0.0,0.77128,Industrials
INF204K01K15,INF204K01K15,Affle 3i Ltd,INE00WC01027,2587622.0,0.0,0.7615,Communication Services
INF204K01K15,INF204K01K15,Hindustan Unilever Ltd,INE030A01027,1835009.0,0.0,0.75296,Consumer Defensive
INF204K01K15,INF204K01K15,Sai Life Sciences Ltd,INE570L01029,5772731.0,0.0,0.73445,Healthcare
INF204K01K15,INF204K01K15,Kalpataru Projects International Ltd,INE220B01022,3622814.0,0.0,0.69806,Industrials
INF204K01K15,INF204K01K15,TBO Tek Ltd,INE673O01025,3427297.0,0.0,0.69121,Consumer Cyclical
INF204K01K15,INF204K01K15,HDFC Life Insurance Co Ltd,INE795G01014,5739968.0,0.0,0.68366,Financial Services
INF204K01K15,INF204K01K15,Ramco Cements Ltd,INE331A01037,4221314.0,0.0,0.6817,Basic Materials
INF204K01K15,INF204K01K15,Procter & Gamble Health Ltd,INE199A01012,692659.0,0.0,0.68068,Healthcare
