fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF663L01W06,INF663L01W06,Multi Commodity Exchange of India Ltd,INE745G01035,64331.0,0.0,4.05636,Financial Services
INF663L01W06,INF663L01W06,CCL Products (India) Ltd,INE421D01022,475850.0,0.0,3.00417,Consumer Defensive
INF663L01W06,INF663L01W06,Krishna Institute of Medical Sciences Ltd,INE967H01025,677329.0,0.0,2.90462,Healthcare
INF663L01W06,INF663L01W06,Solar Industries India Ltd,INE343H01029,32376.0,0.0,2.68965,Basic Materials
INF663L01W06,INF663L01W06,Navin Fluorine International Ltd,INE048G01026,70355.0,0.0,2.52582,Basic Materials
INF663L01W06,INF663L01W06,DOMS Industries Ltd,INE321T01012,156737.0,0.0,2.46253,Industrials
INF663L01W06,INF663L01W06,Affle 3i Ltd,INE00WC01027,219887.0,0.0,2.28601,Communication Services
INF663L01W06,INF663L01W06,J.B. Chemicals & Pharmaceuticals Ltd,INE572A01036,205663.0,0.0,2.28026,Healthcare
INF663L01W06,INF663L01W06,Mrs Bectors Food Specialities Ltd Ordinary Shares,INE495P01012,256385.0,0.0,2.08676,Consumer Defensive
INF663L01W06,INF663L01W06,Blue Star Ltd,INE472A01039,188329.0,0.0,2.08112,Industrials
INF663L01W06,INF663L01W06,Radico Khaitan Ltd,INE944F01028,101377.0,0.0,2.03575,Consumer Defensive
INF663L01W06,INF663L01W06,Awfis Space Solutions Ltd,INE108V01019,605067.0,0.0,2.03004,Industrials
INF663L01W06,INF663L01W06,Sagility Ltd,INE0W2G01015,6163724.0,0.0,1.93216,Healthcare
INF663L01W06,INF663L01W06,Karur Vysya Bank Ltd,INE036D01028,1230585.0,0.0,1.91006,Financial Services
INF663L01W06,INF663L01W06,Vishal Mega Mart Ltd,INE01EA01019,2236441.0,0.0,1.90105,Consumer Cyclical
INF663L01W06,INF663L01W06,Sumitomo Chemical India Ltd Ordinary Shares,INE258G01013,630408.0,0.0,1.83884,Basic Materials
INF663L01W06,INF663L01W06,Eureka Forbes Ltd,INE0KCE01017,448735.0,0.0,1.82883,Consumer Cyclical
INF663L01W06,INF663L01W06,Dr Agarwal’s Health Care Ltd,INE943P01029,537755.0,0.0,1.79663,Healthcare
INF663L01W06,INF663L01W06,Gabriel India Ltd,INE524A01029,269101.0,0.0,1.73277,Consumer Cyclical
INF663L01W06,INF663L01W06,Bharat Rasayan Ltd,INE838B01013,25978.0,0.0,1.69145,Basic Materials
INF663L01W06,INF663L01W06,Sai Life Sciences Ltd,INE570L01029,302242.0,0.0,1.67317,Healthcare
INF663L01W06,INF663L01W06,Data Patterns (India) Ltd,INE0IX101010,88500.0,0.0,1.64571,Industrials
INF663L01W06,INF663L01W06,Triveni Turbine Ltd,INE152M01016,487731.0,0.0,1.63912,Industrials
INF663L01W06,INF663L01W06,Sansera Engineering Ltd,INE953O01021,149242.0,0.0,1.63396,Consumer Cyclical
INF663L01W06,INF663L01W06,Safari Industries (India) Ltd,INE429E01023,106768.0,0.0,1.62386,Consumer Cyclical
INF663L01W06,INF663L01W06,Dixon Technologies (India) Ltd,INE935N01020,17111.0,0.0,1.56385,Technology
INF663L01W06,INF663L01W06,Bikaji Foods International Ltd,INE00E101023,343308.0,0.0,1.54109,Consumer Defensive
INF663L01W06,INF663L01W06,Ather Energy Ltd,INE0LEZ01016,340038.0,0.0,1.52812,Consumer Cyclical
INF663L01W06,INF663L01W06,Le Travenues Technology Ltd,INE0HV901016,894257.0,0.0,1.49399,Consumer Cyclical
INF663L01W06,INF663L01W06,KEI Industries Ltd,INE878B01027,57500.0,0.0,1.49208,Industrials
INF663L01W06,INF663L01W06,International Gemmological Institute (India) Ltd,INE0Q9301021,684863.0,0.0,1.40609,Basic Materials
INF663L01W06,INF663L01W06,TBO Tek Ltd,INE673O01025,132934.0,0.0,1.37487,Consumer Cyclical
INF663L01W06,INF663L01W06,Global Health Ltd,INE474Q01031,175412.0,0.0,1.36808,Healthcare
INF663L01W06,INF663L01W06,Neuland Laboratories Ltd,INE794A01010,12369.0,0.0,1.33849,Healthcare
INF663L01W06,INF663L01W06,Home First Finance Co India Ltd ---,INE481N01025,191318.0,0.0,1.33047,Financial Services
INF663L01W06,INF663L01W06,Inventurus Knowledge Solutions Ltd,INE115Q01022,125000.0,75000.0,1.31495,Healthcare
INF663L01W06,INF663L01W06,JK Lakshmi Cement Ltd,INE786A01032,276123.0,0.0,1.31158,Basic Materials
INF663L01W06,INF663L01W06,Timken India Ltd,INE325A01013,65790.0,0.0,1.29901,Industrials
INF663L01W06,INF663L01W06,JK Cement Ltd,INE823G01014,35960.0,0.0,1.29607,Basic Materials
INF663L01W06,INF663L01W06,Gillette India Ltd,INE322A01010,23422.0,0.0,1.27322,Consumer Defensive
INF663L01W06,INF663L01W06,Capillary Technologies India Ltd,INE0ILV01024,314549.0,314549.0,1.26798,Technology
INF663L01W06,INF663L01W06,Bluestone Jewellery And Lifestyle Ltd,INE304W01038,338361.0,0.0,1.18203,Consumer Cyclical
INF663L01W06,INF663L01W06,Sharda Motor Industries Ltd,INE597I01028,200384.0,0.0,1.17201,Consumer Cyclical
INF663L01W06,INF663L01W06,Max Financial Services Ltd,INE180A01020,110000.0,0.0,1.17196,Financial Services
INF663L01W06,INF663L01W06,Cholamandalam Financial Holdings Ltd,INE149A01033,101128.0,0.0,1.16866,Financial Services
INF663L01W06,INF663L01W06,Blackbuck Ltd,INE0UIZ01018,273210.0,0.0,1.14195,Technology
INF663L01W06,INF663L01W06,Aster DM Healthcare Ltd Ordinary Shares,INE914M01019,271011.0,0.0,1.12885,Healthcare
INF663L01W06,INF663L01W06,MTAR Technologies Ltd,INE864I01014,69239.0,0.0,1.09754,Industrials
INF663L01W06,INF663L01W06,Pine Labs Ltd,INE15B701018,701946.0,701946.0,1.09739,Technology
INF663L01W06,INF663L01W06,360 One Wam Ltd Ordinary Shares,INE466L01038,146853.0,0.0,1.08762,Financial Services
INF663L01W06,INF663L01W06,Kirloskar Pneumatic Co Ltd,INE811A01020,155095.0,0.0,1.05507,Industrials
INF663L01W06,INF663L01W06,Akzo Nobel India Ltd,INE133A01011,50317.0,0.0,1.04276,Basic Materials
INF663L01W06,INF663L01W06,PB Fintech Ltd,INE417T01026,88300.0,0.0,1.00532,Financial Services
INF663L01W06,INF663L01W06,Eternal Ltd,INE758T01015,530000.0,0.0,0.99558,Consumer Cyclical
INF663L01W06,INF663L01W06,Schneider Electric Infrastructure Ltd,INE839M01018,209802.0,0.0,0.94074,Industrials
INF663L01W06,INF663L01W06,Tega Industries Ltd,INE011K01018,75699.0,0.0,0.91715,Industrials
INF663L01W06,INF663L01W06,Greenply Industries Ltd,INE461C01038,504527.0,0.0,0.892,Basic Materials
INF663L01W06,INF663L01W06,CreditAccess Grameen Ltd Ordinary Shares,INE741K01010,92184.0,0.0,0.77153,Financial Services
INF663L01W06,INF663L01W06,Brigade Enterprises Ltd,INE791I01019,136172.0,0.0,0.76295,Real Estate
INF663L01W06,INF663L01W06,LG Electronics India Ltd,INE324D01010,67000.0,0.0,0.69588,Technology
INF663L01W06,INF663L01W06,Urban Co Ltd,INE0CAZ01013,789235.0,0.0,0.66707,Technology
INF663L01W06,INF663L01W06,Kaynes Technology India Ltd,INE918Z01012,17440.0,0.0,0.59932,Technology
INF663L01W06,INF663L01W06,Ratnamani Metals & Tubes Ltd,INE703B01027,33452.0,0.0,0.49678,Basic Materials
INF663L01W06,INF663L01W06,Anthem Biosciences Ltd,INE0CZ201020,124000.0,0.0,0.49264,Healthcare
INF663L01W06,INF663L01W06,Innova Captab Ltd,INE0DUT01020,30632.0,-15595.0,0.13771,Healthcare
INF663L01W06,INF663L01W06,Blue Jet Healthcare Ltd,INE0KBH01020,0.0,-118519.0,0.0,Healthcare
INF663L01W06,INF663L01W06,Hexaware Technologies Ltd Ordinary Shares,INE093A01041,0.0,-210699.0,0.0,Technology
INF663L01W06,INF663L01W06,Ganesha Ecosphere Ltd,INE845D01014,0.0,-102775.0,0.0,Consumer Cyclical
INF663L01W06,INF663L01W06,Rainbow Childrens Medicare Ltd,INE961O01016,0.0,-90240.0,0.0,Healthcare
