fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF843K01KK1,INF843K01KK1,HDFC Bank Ltd,INE040A01034,2184576.0,0.0,7.31105,Financial Services
INF843K01KK1,INF843K01KK1,ICICI Bank Ltd,INE090A01021,1075869.0,0.0,5.10365,Financial Services
INF843K01KK1,INF843K01KK1,Larsen & Toubro Ltd,INE018A01030,240080.0,-38544.0,3.09137,Industrials
INF843K01KK1,INF843K01KK1,Reliance Industries Ltd,INE002A01018,619911.0,-247155.0,2.97561,Energy
INF843K01KK1,INF843K01KK1,Infosys Ltd,INE009A01021,579917.0,-38545.0,2.94241,Technology
INF843K01KK1,INF843K01KK1,NTPC Ltd,INE733E01010,2373326.0,0.0,2.84343,Utilities
INF843K01KK1,INF843K01KK1,Bharti Airtel Ltd,INE397D01024,372285.0,0.0,2.46091,Communication Services
INF843K01KK1,INF843K01KK1,State Bank of India,INE062A01020,786589.0,0.0,2.41502,Financial Services
INF843K01KK1,INF843K01KK1,Bajaj Finance Ltd,INE296A01032,645355.0,0.0,2.26857,Financial Services
INF843K01KK1,INF843K01KK1,UltraTech Cement Ltd,INE481G01011,50810.0,0.0,2.18536,Basic Materials
INF843K01KK1,INF843K01KK1,Mahindra & Mahindra Ltd,INE101A01026,172171.0,46702.0,2.07638,Consumer Cyclical
INF843K01KK1,INF843K01KK1,Tata Steel Ltd,INE081A01020,2877327.0,961726.0,1.7089,Basic Materials
INF843K01KK1,INF843K01KK1,CG Power & Industrial Solutions Ltd,INE067A01029,598637.0,-26296.0,1.56093,Industrials
INF843K01KK1,INF843K01KK1,Eternal Ltd,INE758T01015,1326328.0,188781.0,1.51927,Consumer Cyclical
INF843K01KK1,INF843K01KK1,Fortis Healthcare Ltd,INE061F01013,419199.0,0.0,1.43065,Healthcare
INF843K01KK1,INF843K01KK1,Dixon Technologies (India) Ltd,INE935N01020,24255.0,0.0,1.39318,Technology
INF843K01KK1,INF843K01KK1,PB Fintech Ltd,INE417T01026,232102.0,0.0,1.39018,Financial Services
