fund_id,fund_name,security_name,isin,number_of_shares,share_change,weight_pct,sector
INF966L01911,INF966L01911,Reliance Industries Ltd,INE002A01018,4810039.0,0.0,10.37691,Energy
INF966L01911,INF966L01911,Adani Power Ltd,INE814H01029,37400548.0,-5401772.0,8.56853,Utilities
INF966L01911,INF966L01911,Adani Enterprises Ltd,INE423A01024,1809615.0,0.0,6.51624,Energy
INF966L01911,INF966L01911,Samvardhana Motherson International Ltd,INE775A01035,41065737.0,0.0,6.28149,Consumer Cyclical
INF966L01911,INF966L01911,Aurobindo Pharma Ltd,INE406A01037,3030611.0,0.0,5.00956,Healthcare
INF966L01911,INF966L01911,Jio Financial Services Ltd,INE758E01017,11043932.0,0.0,4.91771,Financial Services
INF966L01911,INF966L01911,Life Insurance Corporation of India,INE0J1Y01017,3231253.0,-375826.0,4.19597,Financial Services
INF966L01911,INF966L01911,Britannia Industries Ltd,INE216A01030,430528.0,0.0,3.64702,Consumer Defensive
INF966L01911,INF966L01911,Larsen & Toubro Ltd,INE018A01030,621150.0,0.0,3.63398,Industrials
INF966L01911,INF966L01911,Tata Power Co Ltd,INE245A01021,5873750.0,0.0,3.45181,Utilities
INF966L01911,INF966L01911,Future on Larsen & Toubro Ltd,,544250.0,544250.0,3.20241,
INF966L01911,INF966L01911,Bajaj Auto Ltd,INE917I01010,239258.0,0.0,3.08798,Consumer Cyclical
INF966L01911,INF966L01911,GMR Airports Ltd,INE776C01039,21327292.0,0.0,2.90877,Industrials
INF966L01911,INF966L01911,Swan Corp Ltd,INE665A01038,4217909.0,0.0,2.87481,Industrials
INF966L01911,INF966L01911,Adani Green Energy Ltd,INE364U01010,1282696.0,787150.0,2.12233,Utilities
INF966L01911,INF966L01911,K.P.R. Mill Ltd,INE930H01031,1320925.0,0.0,2.05023,Consumer Cyclical
INF966L01911,INF966L01911,DLF Ltd,INE271C01023,1849051.0,0.0,2.02954,Real Estate
INF966L01911,INF966L01911,Future on Kotak Mahindra Bank Ltd,,634000.0,634000.0,1.94729,
INF966L01911,INF966L01911,HDFC Life Insurance Co Ltd,INE795G01014,1825000.0,0.0,1.93851,Financial Services
INF966L01911,INF966L01911,Lupin Ltd,INE326A01037,619821.0,0.0,1.76637,Healthcare
INF966L01911,INF966L01911,JSW Infrastructure Ltd,INE880J01026,3992791.0,0.0,1.67971,Industrials
INF966L01911,INF966L01911,Bharat Petroleum Corp Ltd,INE029A01011,3155255.0,0.0,1.63397,Energy
INF966L01911,INF966L01911,Sun TV Network Ltd,INE424H01027,1901025.0,0.0,1.55008,Communication Services
INF966L01911,INF966L01911,Future on Aurobindo Pharma Ltd,,878350.0,878350.0,1.46299,
INF966L01911,INF966L01911,Alivus Life Sciences Ltd,INE03Q201024,1088244.0,0.0,1.42855,Healthcare
INF966L01911,INF966L01911,United Breweries Ltd,INE686F01025,487857.0,0.0,1.27269,Consumer Defensive
INF966L01911,INF966L01911,State Bank of India,INE062A01020,869033.0,0.0,1.18184,Financial Services
INF966L01911,INF966L01911,Infosys Ltd,INE009A01021,529377.0,0.0,1.1389,Technology
INF966L01911,INF966L01911,Tata Consultancy Services Ltd,INE467B01029,235828.0,0.0,1.04669,Technology
INF966L01911,INF966L01911,Adani Energy Solutions Ltd,INE931S01010,699000.0,0.0,1.00052,Utilities
INF966L01911,INF966L01911,Wipro Ltd,INE075A01022,2617554.0,0.0,0.91433,Technology
INF966L01911,INF966L01911,Aditya Birla Lifestyle Brands Ltd,INE14LE01019,3975000.0,0.0,0.77077,Consumer Cyclical
INF966L01911,INF966L01911,Piramal Finance Ltd,INE202B01038,371720.0,0.0,0.60652,
INF966L01911,INF966L01911,NBCC India Ltd,INE095N01031,3002684.0,0.0,0.51168,Industrials
INF966L01911,INF966L01911,Housing & Urban Development Corp Ltd,INE031A01017,1408966.0,0.0,0.48466,Financial Services
INF966L01911,INF966L01911,AWL Agri Business Ltd,INE699H01024,967990.0,0.0,0.38614,Consumer Defensive
INF966L01911,INF966L01911,Digitide Solutions Ltd,INE0U4701011,1425304.0,0.0,0.32793,Industrials
